time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
12.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0075,0.0003,0.0048
12.7003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0045
12.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0079,0.0003,0.0045
12.9001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0045
13.0003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0076,0.0002,0.0042
13.1001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0079,0.0002,0.0042
13.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0071,0.0002,0.0041
13.3006,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0069,0.0002,0.0037
13.4006,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0040
13.5002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0040
13.6032,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0039
13.7002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0040
13.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0040
13.9004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0039
14.0003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0040
14.1006,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0040
14.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0040
14.3003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0043
14.4003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0042
14.5003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0041
14.6037,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0041
14.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0039
14.8001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0067,0.0002,0.0041
