time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
31.1023,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0048
31.2003,0.0201,0.0201,0.0000,0.0179,0.0179,0.0179,0.0072,0.0004,0.0048
31.3003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0047
31.4002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0048
31.5002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0046
31.6004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0048
31.7002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0051
31.8009,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0051
31.9003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0049
32.0002,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0049
32.1019,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0049
32.2004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0004,0.0048
32.3004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0046
32.4005,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0042
32.5051,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0043
32.6003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0043
32.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0040
32.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0040
32.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0039
33.0007,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0038
33.1009,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0038
33.2002,0.0203,0.0203,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0039
33.3002,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0079,0.0003,0.0039
33.4003,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0041
33.5002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0074,0.0003,0.0041
33.6011,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0042
33.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0043
33.8002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0041
33.9003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0038
34.0036,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0038
34.1002,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0043
34.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0042
34.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0039
34.4025,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0041
34.5012,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0041
34.6002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0042
34.7010,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0042
34.8030,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0043
34.9002,0.0210,0.0210,0.0000,0.0179,0.0179,0.0179,0.0088,0.0004,0.0049
35.0002,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0079,0.0004,0.0048
35.1002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0075,0.0004,0.0047
35.2022,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0079,0.0004,0.0053
35.3010,0.0201,0.0201,0.0000,0.0179,0.0179,0.0179,0.0081,0.0004,0.0055
35.4003,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0086,0.0004,0.0054
35.5002,0.0200,0.0200,0.0000,0.0179,0.0179,0.0179,0.0085,0.0004,0.0054
35.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0084,0.0004,0.0053
35.7004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0078,0.0004,0.0050
35.8051,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0077,0.0004,0.0048
35.9002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0044
36.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0071,0.0004,0.0044
36.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0043
36.2005,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0071,0.0004,0.0045
36.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0045
36.4003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0042
36.5006,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0041
36.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0040
36.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0038
36.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0038
36.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0039
37.0070,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0039
37.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0004,0.0038
37.2002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0038
37.3002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0037
37.4004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0035
37.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0038
37.6007,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0040
37.7004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0042
37.8003,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0077,0.0003,0.0043
37.9004,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0045
38.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0045
38.1005,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0044
38.2002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0043
38.3002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0040
38.4002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
38.5003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0038
38.6005,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0037
38.7001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0038
38.8003,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0038
38.9020,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0039
39.0030,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0038
39.1010,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0036
39.2002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0050,0.0003,0.0034
39.3003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0051,0.0003,0.0035
39.4002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0036
39.5002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0054,0.0004,0.0036
39.6002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0039
39.7002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0052,0.0004,0.0039
39.8003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0056,0.0004,0.0041
39.9002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0041
40.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0038
40.1009,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
40.2002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0035
40.3003,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0036
40.4002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0036
40.5003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0036
40.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0036
40.7004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0035
40.8002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0035
40.9005,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0035
41.0002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0035
41.1010,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0035
41.2003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0035
41.3002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0033
41.4002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0033
41.5002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0035
41.6002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0035
41.7003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0034
41.8002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0035
41.9002,0.0202,0.0202,0.0000,0.0179,0.0179,0.0179,0.0077,0.0004,0.0039
42.0004,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0073,0.0004,0.0037
42.1003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0036
42.2003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0037
42.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0037
42.4002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0037
42.5003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0039
42.6004,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0039
42.7005,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0040
42.8004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0038
42.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0039
43.0002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0039
43.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
43.2003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0039
43.3002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0039
43.4002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0040
43.5004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0039
43.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0041
43.7008,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0039
43.8014,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
43.9011,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0040
44.0001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0040
44.1001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0064,0.0004,0.0044
44.2005,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0043
44.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0040
44.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0038
44.5001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0034
44.6001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0034
44.7001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0034
44.8001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0004,0.0036
44.9001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0036
45.0001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0035
45.1004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0035
45.2007,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0037
45.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0037
45.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0035
45.5001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0035
45.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0034
45.7001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0036
45.8001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0036
45.9002,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0036
46.0001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0036
46.1001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0035
46.2001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0034
46.3001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0035
46.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
46.5001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0037
46.6002,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0039
46.7001,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0039
46.8002,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0073,0.0003,0.0041
46.9010,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0076,0.0003,0.0042
47.0089,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0003,0.0040
47.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
47.2001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
47.3002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
47.4002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0040
47.5013,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
47.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0039
47.7001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0037
47.8001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0039
47.9002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0040
48.0010,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0038
48.1003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
48.2007,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0038
48.3009,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0037
48.4002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0039
48.5015,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0038
48.6095,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0039
48.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
48.8002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0038
48.9002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0038
49.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0037
49.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0039
49.2001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0038
49.3001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0039
49.4003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0038
49.5001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0037
49.6011,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0036
49.7015,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0051,0.0003,0.0035
49.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0035
49.9007,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0052,0.0004,0.0035
50.0003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0052,0.0004,0.0034
50.1008,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0051,0.0004,0.0035
50.2002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0051,0.0004,0.0036
50.3002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0048,0.0004,0.0036
50.4002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0053,0.0004,0.0037
50.5002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0052,0.0004,0.0037
50.6002,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0040
50.7002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0038
50.8062,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0038
50.9001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0037
51.0004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0038
51.1002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0038
51.2002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0036
51.3001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0035
51.4002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0036
51.5005,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0035
51.6002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0037
51.7001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0037
51.8020,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0035
51.9006,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0035
52.0049,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0058,0.0004,0.0033
52.1002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0005,0.0031
52.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0061,0.0005,0.0031
52.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0006,0.0033
52.4002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0054,0.0006,0.0032
52.5002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0057,0.0007,0.0036
52.6054,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0060,0.0009,0.0039
52.7002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0009,0.0039
52.8001,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0063,0.0010,0.0041
52.9002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0011,0.0040
53.0006,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0057,0.0011,0.0040
53.1001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0056,0.0011,0.0038
53.2002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0057,0.0013,0.0039
53.3001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0053,0.0012,0.0041
53.4002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0052,0.0013,0.0041
53.5003,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0051,0.0013,0.0040
53.6002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0049,0.0014,0.0040
53.7001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0051,0.0015,0.0039
53.8002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0047,0.0016,0.0043
53.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0046,0.0017,0.0038
54.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0042,0.0016,0.0035
54.1001,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0039,0.0017,0.0033
54.2002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0041,0.0019,0.0030
54.3009,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0037,0.0019,0.0027
54.4002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0037,0.0020,0.0028
54.5050,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0040,0.0024,0.0030
54.6002,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0043,0.0029,0.0032
54.7003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0039,0.0027,0.0032
54.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0039,0.0028,0.0032
54.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0038,0.0029,0.0035
55.0002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0038,0.0032,0.0036
55.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0035,0.0031,0.0033
55.2002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0030,0.0030,0.0034
55.3001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0028,0.0031,0.0033
55.4009,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0027,0.0033,0.0031
55.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0024,0.0032,0.0031
55.6010,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0022,0.0033,0.0027
55.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0021,0.0035,0.0026
55.8003,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0019,0.0036,0.0025
55.9003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0018,0.0039,0.0026
56.0055,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0018,0.0042,0.0026
56.1004,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0018,0.0045,0.0025
56.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0016,0.0044,0.0026
56.3038,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0015,0.0046,0.0024
56.4002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0015,0.0044,0.0023
56.5002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0015,0.0052,0.0024
56.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0013,0.0048,0.0026
56.7003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0012,0.0050,0.0030
56.8004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0010,0.0049,0.0031
56.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0009,0.0049,0.0032
57.0002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0008,0.0047,0.0031
57.1001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0007,0.0046,0.0028
57.2002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0006,0.0042,0.0024
57.3003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0006,0.0046,0.0023
57.4004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0005,0.0053,0.0025
57.5002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0005,0.0056,0.0027
57.6002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0004,0.0061,0.0031
57.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0004,0.0057,0.0036
57.8003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0004,0.0062,0.0041
57.9002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0003,0.0061,0.0043
58.0002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0003,0.0065,0.0050
58.1002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0002,0.0059,0.0045
58.2003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0002,0.0060,0.0041
58.3002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0002,0.0055,0.0036
58.4002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0001,0.0056,0.0033
58.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0001,0.0053,0.0030
58.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0001,0.0060,0.0031
58.7002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0001,0.0059,0.0032
58.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0001,0.0056,0.0034
