time,gt_x,gt_y,gt_theta,kf_x,kf_y,kf_theta,ekf_x,ekf_y,ekf_theta,pf_x,pf_y,pf_theta
107.3019,1.2948,-1.0109,0.0000,1.2957,-1.0109,0.0000,1.2880,-1.0109,0.0000,1.2389,-0.9999,0.0000
107.4002,1.2888,-1.0109,0.0000,1.2894,-1.0109,0.0000,1.2811,-1.0110,0.0000,1.2322,-0.9997,0.0000
107.5019,1.2828,-1.0110,0.0000,1.2830,-1.0110,0.0000,1.2743,-1.0110,0.0000,1.2267,-0.9996,0.0000
107.6002,1.2798,-1.0110,0.0000,1.2800,-1.0110,0.0000,1.2712,-1.0110,0.0000,1.2257,-0.9993,0.0000
107.7005,1.2738,-1.0110,0.0000,1.2736,-1.0110,0.0000,1.2638,-1.0111,0.0000,1.2150,-0.9998,0.0000
107.8002,1.2678,-1.0110,0.0000,1.2677,-1.0110,0.0000,1.2582,-1.0111,0.0000,1.2080,-1.0002,0.0000
107.9038,1.2618,-1.0111,0.0000,1.2620,-1.0111,0.0000,1.2526,-1.0111,0.0000,1.2028,-1.0004,0.0000
108.0004,1.2558,-1.0111,0.0000,1.2559,-1.0111,0.0000,1.2465,-1.0111,0.0000,1.1973,-1.0005,0.0000
108.1005,1.2528,-1.0111,0.0000,1.2526,-1.0111,0.0000,1.2425,-1.0112,0.0000,1.1919,-1.0003,0.0000
108.2002,1.2438,-1.0112,0.0000,1.2443,-1.0112,0.0000,1.2385,-1.0112,0.0000,1.1862,-0.9999,0.0000
108.3010,1.2408,-1.0112,0.0000,1.2405,-1.0112,0.0000,1.2308,-1.0112,0.0000,1.1797,-0.9999,0.0000
108.4002,1.2348,-1.0112,0.0000,1.2350,-1.0112,0.0000,1.2259,-1.0112,0.0000,1.1802,-1.0001,0.0000
108.5002,1.2288,-1.0112,0.0000,1.2285,-1.0112,0.0000,1.2186,-1.0113,0.0000,1.1723,-1.0003,0.0000
108.6007,1.2258,-1.0112,0.0000,1.2250,-1.0113,0.0000,1.2143,-1.0113,0.0000,1.1696,-1.0001,0.0000
108.7003,1.2198,-1.0113,0.0000,1.2191,-1.0113,0.0000,1.2080,-1.0113,0.0000,1.1636,-1.0004,0.0000
108.8001,1.2168,-1.0113,0.0000,1.2159,-1.0113,0.0000,1.2041,-1.0114,0.0000,1.1586,-1.0000,0.0000
108.9004,1.2108,-1.0113,0.0000,1.2129,-1.0113,0.0000,1.2009,-1.0114,0.0000,1.1558,-1.0002,0.0000
109.0002,1.2078,-1.0113,0.0000,1.2070,-1.0113,0.0000,1.1951,-1.0114,0.0000,1.1537,-1.0001,0.0000
109.1002,1.2048,-1.0114,0.0000,1.2036,-1.0114,0.0000,1.1901,-1.0114,0.0000,1.1471,-1.0002,0.0000
109.2002,1.1988,-1.0114,0.0000,1.1981,-1.0114,0.0000,1.1854,-1.0115,0.0000,1.1434,-0.9999,0.0000
109.3001,1.1928,-1.0114,0.0000,1.1930,-1.0114,0.0000,1.1821,-1.0115,0.0000,1.1430,-0.9998,0.0000
109.4003,1.1868,-1.0115,0.0000,1.1876,-1.0114,0.0000,1.1782,-1.0115,0.0000,1.1399,-0.9995,0.0000
109.5004,1.1838,-1.0115,0.0000,1.1846,-1.0115,0.0000,1.1753,-1.0115,0.0000,1.1368,-0.9995,0.0000
109.6002,1.1748,-1.0115,0.0000,1.1757,-1.0115,0.0000,1.1668,-1.0116,0.0000,1.1236,-0.9996,0.0000
109.7003,1.1718,-1.0115,0.0000,1.1716,-1.0115,0.0000,1.1607,-1.0116,0.0000,1.1174,-0.9995,0.0000
109.8001,1.1658,-1.0116,0.0000,1.1663,-1.0116,0.0000,1.1571,-1.0116,0.0000,1.1141,-0.9997,0.0000
109.9002,1.1598,-1.0116,0.0000,1.1603,-1.0116,0.0000,1.1505,-1.0116,0.0000,1.1068,-1.0001,0.0000
110.0090,1.1538,-1.0116,0.0000,1.1544,-1.0116,0.0000,1.1454,-1.0117,0.0000,1.1018,-1.0004,0.0000
110.1004,1.1478,-1.0117,0.0000,1.1480,-1.0117,0.0000,1.1384,-1.0117,0.0000,1.0934,-1.0005,0.0000
110.2045,1.1418,-1.0117,0.0000,1.1426,-1.0117,0.0000,1.1342,-1.0117,0.0000,1.0899,-1.0007,0.0000
110.3002,1.1358,-1.0117,0.0000,1.1366,-1.0117,0.0000,1.1286,-1.0118,0.0000,1.0869,-1.0010,0.0000
110.4008,1.1298,-1.0117,0.0000,1.1305,-1.0117,0.0000,1.1223,-1.0118,0.0000,1.0825,-1.0014,0.0000
110.5003,1.1238,-1.0118,0.0000,1.1243,-1.0118,0.0000,1.1158,-1.0118,0.0000,1.0775,-1.0018,0.0000
110.6002,1.1148,-1.0118,0.0000,1.1182,-1.0118,0.0000,1.1077,-1.0119,0.0000,1.0703,-1.0024,0.0000
110.7012,1.1088,-1.0119,0.0000,1.1095,-1.0119,0.0000,1.1019,-1.0119,0.0000,1.0615,-1.0027,0.0000
110.8001,1.1028,-1.0119,0.0000,1.1035,-1.0119,0.0000,1.0962,-1.0119,0.0000,1.0543,-1.0029,0.0000
110.9002,1.0968,-1.0119,0.0000,1.0974,-1.0119,0.0000,1.0899,-1.0120,0.0000,1.0446,-1.0031,0.0000
111.0008,1.0908,-1.0120,0.0000,1.0917,-1.0119,0.0000,1.0847,-1.0120,0.0000,1.0365,-1.0033,0.0000
111.1010,1.0818,-1.0120,0.0000,1.0826,-1.0120,0.0000,1.0754,-1.0120,0.0000,1.0279,-1.0038,0.0000
111.2001,1.0758,-1.0120,0.0000,1.0759,-1.0120,0.0000,1.0679,-1.0121,0.0000,1.0218,-1.0040,0.0000
111.3001,1.0698,-1.0121,0.0000,1.0712,-1.0121,0.0000,1.0654,-1.0121,0.0000,1.0208,-1.0040,0.0000
111.4001,1.0638,-1.0121,0.0000,1.0645,-1.0121,0.0000,1.0578,-1.0121,0.0000,1.0101,-1.0042,0.0000
111.5004,1.0578,-1.0121,0.0000,1.0571,-1.0121,0.0000,1.0485,-1.0122,0.0000,0.9999,-1.0042,0.0000
111.6001,1.0518,-1.0122,0.0000,1.0504,-1.0122,0.0000,1.0409,-1.0122,0.0000,0.9893,-1.0042,0.0000
111.7004,1.0458,-1.0122,0.0000,1.0455,-1.0122,0.0000,1.0370,-1.0122,0.0000,0.9851,-1.0043,0.0000
111.8001,1.0398,-1.0122,0.0000,1.0398,-1.0122,0.0000,1.0316,-1.0123,0.0000,0.9760,-1.0045,0.0000
111.9002,1.0368,-1.0122,0.0000,1.0367,-1.0122,0.0000,1.0286,-1.0123,0.0000,0.9728,-1.0046,0.0000
112.0001,1.0308,-1.0123,0.0000,1.0306,-1.0123,0.0000,1.0219,-1.0123,0.0000,0.9680,-1.0049,0.0000
112.1017,1.0248,-1.0123,0.0000,1.0243,-1.0123,0.0000,1.0149,-1.0123,0.0000,0.9646,-1.0054,0.0000
112.2002,1.0188,-1.0123,0.0000,1.0191,-1.0123,0.0000,1.0113,-1.0124,0.0000,0.9650,-1.0058,0.0000
