time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
15.2002,0.0009,0.0009,0.0185,0.0084,-0.0000,0.0082,-0.0000,0.0219,-0.0173
15.3116,0.0011,0.0011,0.0186,0.0055,-0.0000,0.0056,0.0000,0.0268,-0.0172
15.4003,0.0011,0.0011,0.0189,0.0043,0.0000,0.0015,-0.0000,0.0309,-0.0172
15.5001,0.0012,0.0012,0.0191,0.0053,0.0000,0.0052,0.0000,0.0350,-0.0172
15.6008,0.0014,0.0013,0.0195,0.0063,0.0000,0.0064,0.0000,0.0404,-0.0172
15.7001,0.0016,0.0015,0.0199,0.0083,0.0000,0.0084,0.0000,0.0473,-0.0171
15.8011,0.0016,0.0015,0.0203,0.0045,0.0000,0.0041,0.0000,0.0450,-0.0171
15.9039,0.0017,0.0016,0.0208,0.0049,0.0000,0.0046,0.0000,0.0478,-0.0170
16.0001,0.0017,0.0016,0.0212,0.0042,0.0000,0.0043,0.0000,0.0493,-0.0170
16.1001,0.0017,0.0017,0.0216,0.0031,0.0000,0.0032,0.0000,0.0490,-0.0167
16.2001,0.0018,0.0017,0.0221,0.0048,0.0000,0.0049,0.0000,0.0516,-0.0167
16.3001,0.0018,0.0018,0.0225,0.0048,0.0000,0.0048,0.0000,0.0518,-0.0168
16.4001,0.0018,0.0018,0.0229,0.0035,0.0000,0.0036,0.0000,0.0509,-0.0168
16.5001,0.0018,0.0018,0.0233,0.0035,0.0000,0.0034,0.0000,0.0502,-0.0168
16.6002,0.0019,0.0018,0.0237,0.0037,0.0000,0.0036,0.0000,0.0497,-0.0168
16.7001,0.0019,0.0018,0.0241,0.0041,0.0000,0.0040,0.0000,0.0529,-0.0169
16.8001,0.0019,0.0019,0.0246,0.0049,0.0000,0.0047,0.0000,0.0561,-0.0170
16.9002,0.0020,0.0019,0.0250,0.0054,0.0000,0.0054,0.0000,0.0565,-0.0171
17.0058,0.0020,0.0020,0.0254,0.0057,0.0000,0.0053,0.0000,0.0574,-0.0173
17.1002,0.0021,0.0020,0.0259,0.0053,0.0000,0.0054,0.0000,0.0569,-0.0174
17.2001,0.0021,0.0021,0.0263,0.0059,0.0000,0.0060,0.0000,0.0586,-0.0176
17.3001,0.0022,0.0021,0.0267,0.0046,0.0000,0.0046,0.0000,0.0549,-0.0175
17.4009,0.0022,0.0021,0.0270,0.0036,0.0000,0.0041,0.0000,0.0556,-0.0175
17.5001,0.0022,0.0022,0.0274,0.0052,0.0000,0.0051,0.0000,0.0581,-0.0175
17.6010,0.0022,0.0022,0.0278,0.0029,0.0000,0.0031,0.0000,0.0556,-0.0174
17.7002,0.0022,0.0022,0.0281,0.0031,0.0000,0.0031,0.0000,0.0554,-0.0174
17.8001,0.0023,0.0022,0.0285,0.0048,0.0000,0.0050,0.0000,0.0592,-0.0174
17.9037,0.0023,0.0022,0.0289,0.0033,0.0000,0.0032,0.0000,0.0591,-0.0173
18.0001,0.0023,0.0022,0.0292,0.0044,0.0000,0.0043,0.0000,0.0599,-0.0173
18.1001,0.0023,0.0023,0.0296,0.0038,0.0000,0.0038,0.0000,0.0586,-0.0173
18.2023,0.0023,0.0023,0.0299,0.0027,0.0000,0.0026,0.0000,0.0586,-0.0173
18.3079,0.0023,0.0023,0.0302,0.0033,0.0000,0.0027,0.0000,0.0573,-0.0173
18.4002,0.0023,0.0023,0.0305,0.0045,0.0000,0.0045,0.0000,0.0590,-0.0173
18.5001,0.0023,0.0023,0.0309,0.0039,0.0000,0.0039,0.0000,0.0594,-0.0172
18.6001,0.0024,0.0023,0.0312,0.0032,0.0000,0.0033,0.0000,0.0593,-0.0170
18.7018,0.0024,0.0023,0.0315,0.0034,0.0000,0.0035,0.0000,0.0607,-0.0169
18.8002,0.0024,0.0023,0.0318,0.0043,0.0000,0.0039,0.0000,0.0601,-0.0169
18.9002,0.0024,0.0023,0.0321,0.0031,0.0000,0.0031,0.0000,0.0611,-0.0169
19.0001,0.0024,0.0024,0.0324,0.0042,0.0000,0.0041,0.0000,0.0629,-0.0168
19.1027,0.0024,0.0024,0.0328,0.0038,0.0000,0.0038,0.0000,0.0647,-0.0163
19.2002,0.0024,0.0024,0.0331,0.0041,0.0000,0.0043,0.0000,0.0635,-0.0164
