time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
9.6002,0.0000,0.0000,0.0179,-0.0000,0.0000,0.0000,-0.0000,-0.0065,-0.0191
9.7058,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0066,-0.0189
9.8002,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0029,-0.0187
9.9002,0.0000,0.0000,0.0180,0.0000,-0.0000,0.0000,-0.0000,-0.0017,-0.0186
10.0002,0.0000,0.0000,0.0180,0.0000,-0.0000,-0.0000,0.0000,-0.0020,-0.0181
10.1001,0.0000,0.0000,0.0180,0.0000,-0.0000,-0.0000,0.0000,0.0002,-0.0181
10.2002,0.0000,0.0000,0.0180,0.0000,-0.0000,0.0000,-0.0000,0.0014,-0.0182
10.3045,0.0000,0.0000,0.0180,0.0000,-0.0000,0.0000,-0.0000,0.0009,-0.0182
10.4008,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,0.0004,-0.0184
10.5042,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0013,-0.0185
10.6001,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0005,-0.0185
10.7004,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0003,-0.0187
10.8049,0.0000,0.0000,0.0180,-0.0000,0.0000,0.0000,-0.0000,-0.0016,-0.0187
10.9002,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0031,-0.0187
11.0006,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0011,-0.0185
11.1003,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0043,-0.0185
11.2001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0045,-0.0184
11.3003,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0055,-0.0185
11.4001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0065,-0.0184
11.5001,0.0000,0.0000,0.0182,0.0000,-0.0000,0.0000,-0.0000,0.0078,-0.0184
11.6001,0.0000,0.0000,0.0182,0.0000,-0.0000,-0.0000,0.0000,0.0060,-0.0183
11.7027,0.0000,0.0000,0.0182,0.0000,-0.0000,-0.0000,0.0000,0.0045,-0.0182
11.8001,0.0000,0.0000,0.0182,0.0000,-0.0000,0.0000,-0.0000,0.0027,-0.0182
11.9062,0.0000,0.0000,0.0182,0.0000,-0.0000,0.0000,-0.0000,0.0033,-0.0183
12.0005,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0015,-0.0182
12.1002,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,-0.0011,-0.0183
12.2002,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,-0.0003,-0.0182
12.3001,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0016,-0.0181
12.4076,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0013,-0.0179
12.5001,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0010,-0.0178
12.6002,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0014,-0.0176
12.7002,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0015,-0.0174
12.8001,0.0000,0.0000,0.0182,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0173
12.9001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,0.0002,-0.0172
13.0001,0.0000,0.0000,0.0181,0.0000,-0.0000,0.0000,-0.0000,-0.0010,-0.0172
13.1001,0.0000,0.0000,0.0181,0.0000,-0.0000,-0.0000,0.0000,-0.0019,-0.0173
13.2001,0.0000,0.0000,0.0181,0.0000,-0.0000,0.0000,-0.0000,-0.0028,-0.0174
13.3009,0.0000,0.0000,0.0181,0.0000,-0.0000,0.0000,-0.0000,-0.0015,-0.0175
13.4001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0015,-0.0175
13.5003,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0175
13.6001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0048,-0.0175
13.7001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0032,-0.0174
13.8003,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0026,-0.0173
13.9001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0042,-0.0173
14.0001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0032,-0.0172
14.1001,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0059,-0.0174
14.2010,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0055,-0.0173
14.3006,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,-0.0000,-0.0046,-0.0172
14.4001,0.0000,0.0000,0.0181,0.0000,-0.0000,0.0000,-0.0000,-0.0035,-0.0171
14.5001,0.0000,0.0000,0.0181,0.0000,-0.0000,-0.0000,0.0000,-0.0066,-0.0170
14.6001,0.0000,0.0000,0.0181,0.0000,-0.0000,-0.0000,0.0000,-0.0074,-0.0171
14.7005,0.0000,0.0000,0.0181,0.0000,-0.0000,-0.0000,0.0000,-0.0066,-0.0171
14.8001,0.0000,0.0000,0.0181,0.0000,-0.0000,-0.0000,0.0000,-0.0037,-0.0172
14.9002,0.0000,0.0000,0.0181,-0.0000,0.0000,-0.0000,0.0000,-0.0035,-0.0173
15.0002,0.0000,0.0000,0.0181,-0.0000,0.0000,0.0000,0.0000,-0.0042,-0.0175
15.1002,0.0000,0.0004,0.0181,-0.0001,0.0000,0.0039,-0.0000,0.0040,-0.0173
15.2003,0.0001,0.0007,0.0181,-0.0008,-0.0000,0.0070,-0.0000,0.0112,-0.0172
15.3002,0.0002,0.0010,0.0182,-0.0019,-0.0000,0.0073,0.0000,0.0161,-0.0174
15.4006,0.0004,0.0012,0.0183,-0.0034,-0.0000,0.0073,0.0000,0.0245,-0.0172
15.5002,0.0005,0.0014,0.0185,-0.0038,-0.0000,0.0075,0.0000,0.0271,-0.0171
15.6013,0.0006,0.0015,0.0186,-0.0039,-0.0000,0.0064,0.0000,0.0294,-0.0171
15.7002,0.0007,0.0016,0.0188,-0.0038,-0.0000,0.0051,0.0000,0.0270,-0.0171
15.8003,0.0008,0.0016,0.0189,-0.0033,-0.0000,0.0060,0.0000,0.0268,-0.0170
15.9002,0.0008,0.0017,0.0191,-0.0030,-0.0000,0.0058,0.0000,0.0288,-0.0169
16.0001,0.0008,0.0018,0.0192,-0.0029,-0.0000,0.0049,0.0000,0.0273,-0.0169
16.1002,0.0009,0.0018,0.0194,-0.0028,-0.0000,0.0047,0.0000,0.0264,-0.0169
16.2002,0.0009,0.0019,0.0195,-0.0022,-0.0000,0.0055,0.0000,0.0311,-0.0169
16.3001,0.0009,0.0019,0.0198,-0.0019,-0.0000,0.0059,0.0000,0.0352,-0.0170
16.4050,0.0009,0.0020,0.0200,-0.0020,-0.0000,0.0047,0.0000,0.0357,-0.0170
16.5001,0.0009,0.0020,0.0203,-0.0018,-0.0000,0.0052,0.0000,0.0388,-0.0167
16.6004,0.0009,0.0021,0.0206,-0.0012,-0.0000,0.0061,0.0000,0.0411,-0.0166
16.7002,0.0009,0.0021,0.0208,-0.0021,-0.0000,0.0035,0.0000,0.0354,-0.0164
16.8002,0.0010,0.0021,0.0210,-0.0017,-0.0000,0.0043,0.0000,0.0360,-0.0163
16.9002,0.0010,0.0022,0.0212,-0.0014,-0.0000,0.0046,0.0000,0.0354,-0.0161
17.0001,0.0010,0.0022,0.0214,-0.0013,-0.0000,0.0047,0.0000,0.0372,-0.0161
17.1005,0.0010,0.0022,0.0216,-0.0008,-0.0000,0.0057,0.0000,0.0377,-0.0162
17.2004,0.0010,0.0022,0.0218,-0.0015,-0.0000,0.0035,0.0000,0.0395,-0.0159
17.3001,0.0010,0.0023,0.0221,-0.0009,-0.0000,0.0047,0.0000,0.0430,-0.0156
17.4001,0.0010,0.0023,0.0224,-0.0009,-0.0000,0.0046,0.0000,0.0428,-0.0154
17.5003,0.0010,0.0023,0.0226,-0.0013,-0.0000,0.0034,0.0000,0.0402,-0.0153
17.6011,0.0010,0.0023,0.0228,-0.0011,-0.0000,0.0038,0.0000,0.0418,-0.0153
17.7001,0.0010,0.0023,0.0230,-0.0012,-0.0000,0.0033,0.0000,0.0425,-0.0153
17.8001,0.0010,0.0023,0.0233,-0.0011,-0.0000,0.0033,0.0000,0.0427,-0.0152
17.9002,0.0010,0.0024,0.0235,-0.0002,-0.0000,0.0050,0.0000,0.0417,-0.0153
18.0014,0.0010,0.0024,0.0236,0.0001,0.0000,0.0057,0.0000,0.0360,-0.0152
18.1002,0.0010,0.0024,0.0238,-0.0000,-0.0000,0.0051,0.0000,0.0384,-0.0157
