time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
15.6013,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0056,0.0001,0.0039
15.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0053,0.0001,0.0036
15.8003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0001,0.0035
15.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0001,0.0036
16.0001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0001,0.0037
16.1002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0060,0.0001,0.0037
16.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0001,0.0036
16.3001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0001,0.0036
16.4050,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0001,0.0036
16.5001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0060,0.0001,0.0036
16.6004,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0061,0.0001,0.0037
16.7002,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0056,0.0001,0.0035
16.8002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0001,0.0034
16.9002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0001,0.0033
17.0001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0051,0.0001,0.0034
17.1005,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0053,0.0001,0.0037
17.2004,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0042,0.0002,0.0035
17.3001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0044,0.0002,0.0035
17.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0046,0.0002,0.0034
17.5003,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0043,0.0002,0.0032
17.6011,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0045,0.0002,0.0032
17.7001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0047,0.0002,0.0033
17.8001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0052,0.0002,0.0033
17.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0053,0.0002,0.0033
18.0014,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0054,0.0002,0.0034
18.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0002,0.0034
18.2002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0034
18.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0035
18.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0033
18.5001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0002,0.0035
18.6001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0052,0.0002,0.0033
18.7007,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0053,0.0002,0.0034
18.8001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0053,0.0002,0.0035
18.9004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0002,0.0034
19.0007,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0034
19.1001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0055,0.0002,0.0034
19.2002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0049,0.0002,0.0033
19.3001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0050,0.0002,0.0033
19.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0033
19.5004,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0055,0.0002,0.0033
19.6002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0052,0.0002,0.0032
19.7002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0060,0.0002,0.0034
19.8001,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0054,0.0002,0.0034
19.9001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0056,0.0002,0.0035
20.0001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0002,0.0035
20.1002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0056,0.0002,0.0034
20.2003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0059,0.0002,0.0036
20.3002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0002,0.0035
20.4001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0056,0.0002,0.0033
20.5044,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0002,0.0031
20.6002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0047,0.0002,0.0030
20.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0044,0.0002,0.0028
20.8001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0047,0.0002,0.0031
20.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0046,0.0002,0.0031
21.0001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0048,0.0002,0.0032
21.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0046,0.0002,0.0030
21.2001,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0044,0.0002,0.0031
21.3001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0044,0.0002,0.0032
21.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0044,0.0002,0.0032
21.5001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0046,0.0002,0.0033
21.6004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0048,0.0002,0.0033
21.7001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0050,0.0003,0.0033
21.8001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0033
21.9001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0033
22.0004,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0048,0.0003,0.0032
22.1002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0048,0.0003,0.0032
22.2001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0051,0.0003,0.0034
22.3031,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0034
22.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0034
22.5002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0034
